1971,1,1,-0.08
1971,1,2,1.15
1971,1,3,-3.86
1971,1,4,-5.38
1971,1,5,-6.18
1971,1,6,-6.35
1971,1,7,-5.32
1971,1,8,-3.99
1971,1,9,-1.51
1971,1,10,0.34
1971,1,11,5.75
1971,1,12,3.99
1971,1,13,3.67
1971,1,14,2.28
1971,1,15,-0.67
1971,1,16,-0.79
1971,1,17,4.1
1971,1,18,5.76
1971,1,19,6.14
1971,1,20,6.78
1971,1,21,2.31
1971,1,22,-1.18
1971,1,23,-1.87
1971,1,24,-1.35
1971,1,25,1.4
1971,1,26,-1.98
1971,1,27,-1.04
1971,1,28,-0.65
1971,1,29,-2.08
1971,1,30,-2.41
1971,1,31,-0.11
1971,2,1,-0.86
1971,2,2,4.76
1971,2,3,-0.99
1971,2,4,-2.0
1971,2,5,-2.04
1971,2,6,1.47
1971,2,7,2.19
1971,2,8,3.37
1971,2,9,1.77
1971,2,10,0.48
1971,2,11,2.67
1971,2,12,2.3
1971,2,13,1.71
1971,2,14,2.46
1971,2,15,6.24
1971,2,16,1.8
1971,2,17,4.36
1971,2,18,-1.19
1971,2,19,3.77
1971,2,20,-2.08
1971,2,21,-3.16
1971,2,22,-1.23
1971,2,23,0.46
1971,2,24,-2.24
1971,2,25,0.93
1971,2,26,-5.52
1971,2,27,-6.97
1971,2,28,-3.79
1971,3,1,-3.29
1971,3,2,-6.66
1971,3,3,-5.32
1971,3,4,2.06
1971,3,5,-0.47
1971,3,6,-4.29
1971,3,7,-3.7
1971,3,8,-1.51
1971,3,9,2.85
1971,3,10,-0.76
1971,3,11,5.66
1971,3,12,6.65
1971,3,13,5.21
1971,3,14,-0.89
1971,3,15,0.72
1971,3,16,2.21
1971,3,17,6.04
1971,3,18,0.8
1971,3,19,-1.06
1971,3,20,-0.32
1971,3,21,4.24
1971,3,22,0.71
1971,3,23,4.89
1971,3,24,8.99
1971,3,25,8.46
1971,3,26,8.69
1971,3,27,3.61
1971,3,28,1.29
1971,3,29,2.03
1971,3,30,5.75
1971,3,31,-0.28
1971,4,1,-1.74
1971,4,2,-0.12
1971,4,3,0.61
1971,4,4,2.12
1971,4,5,1.59
1971,4,6,2.41
1971,4,7,1.24
1971,4,8,-0.48
1971,4,9,-0.22
1971,4,10,0.75
1971,4,11,1.37
1971,4,12,0.98
1971,4,13,2.89
1971,4,14,9.21
1971,4,15,8.23
1971,4,16,5.86
1971,4,17,5.42
1971,4,18,2.01
1971,4,19,-0.16
1971,4,20,4.44
1971,4,21,-0.85
1971,4,22,-1.51
1971,4,23,5.06
1971,4,24,1.57
1971,4,25,-1.14
1971,4,26,2.99
1971,4,27,1.53
1971,4,28,4.88
1971,4,29,6.37
1971,4,30,1.89
1971,5,1,7.19
1971,5,2,6.16
1971,5,3,3.13
1971,5,4,5.47
1971,5,5,6.05
1971,5,6,5.38
1971,5,7,9.0
1971,5,8,9.12
1971,5,9,3.18
1971,5,10,4.63
1971,5,11,8.36
1971,5,12,6.54
1971,5,13,6.21
1971,5,14,6.65
1971,5,15,6.86
1971,5,16,5.74
1971,5,17,2.65
1971,5,18,1.62
1971,5,19,4.4
1971,5,20,6.63
1971,5,21,2.48
1971,5,22,2.43
1971,5,23,4.1
1971,5,24,4.5
1971,5,25,8.21
1971,5,26,8.27
1971,5,27,8.69
1971,5,28,9.58
1971,5,29,7.15
1971,5,30,8.11
1971,5,31,6.98
1971,6,1,3.31
1971,6,2,3.85
1971,6,3,5.97
1971,6,4,6.59
1971,6,5,7.43
1971,6,6,8.21
1971,6,7,6.88
1971,6,8,6.38
1971,6,9,6.93
1971,6,10,10.05
1971,6,11,8.02
1971,6,12,5.88
1971,6,13,4.95
1971,6,14,10.34
1971,6,15,10.42
1971,6,16,11.1
1971,6,17,9.77
1971,6,18,10.23
1971,6,19,9.84
1971,6,20,11.06
1971,6,21,10.18
1971,6,22,8.62
1971,6,23,8.5
1971,6,24,10.52
1971,6,25,9.1
1971,6,26,11.7
1971,6,27,12.01
1971,6,28,7.79
1971,6,29,6.04
1971,6,30,6.67
1971,7,1,8.06
1971,7,2,7.49
1971,7,3,8.22
1971,7,4,7.14
1971,7,5,6.58
1971,7,6,8.2
1971,7,7,8.2
1971,7,8,8.3
1971,7,9,12.66
1971,7,10,11.08
1971,7,11,9.92
1971,7,12,9.15
1971,7,13,10.68
1971,7,14,11.39
1971,7,15,10.16
1971,7,16,11.82
1971,7,17,12.83
1971,7,18,13.43
1971,7,19,13.13
1971,7,20,13.8
1971,7,21,13.5
1971,7,22,12.41
1971,7,23,10.47
1971,7,24,10.92
1971,7,25,11.05
1971,7,26,10.26
1971,7,27,10.72
1971,7,28,11.49
1971,7,29,11.72
1971,7,30,11.48
1971,7,31,12.89
1971,8,1,12.98
1971,8,2,15.51
1971,8,3,12.55
1971,8,4,12.56
1971,8,5,11.63
1971,8,6,13.17
1971,8,7,9.44
1971,8,8,12.41
1971,8,9,13.6
1971,8,10,16.18
1971,8,11,15.93
1971,8,12,13.53
1971,8,13,10.59
1971,8,14,10.28
1971,8,15,10.22
1971,8,16,10.73
1971,8,17,11.47
1971,8,18,8.83
1971,8,19,7.87
1971,8,20,9.85
1971,8,21,10.28
1971,8,22,15.26
1971,8,23,11.84
1971,8,24,16.33
1971,8,25,13.8
1971,8,26,11.16
1971,8,27,8.71
1971,8,28,10.2
1971,8,29,11.25
1971,8,30,9.19
1971,8,31,10.05
1971,9,1,9.74
1971,9,2,13.52
1971,9,3,9.04
1971,9,4,9.24
1971,9,5,9.01
1971,9,6,12.52
1971,9,7,7.41
1971,9,8,10.89
1971,9,9,12.45
1971,9,10,12.26
1971,9,11,13.05
1971,9,12,11.69
1971,9,13,14.51
1971,9,14,14.9
1971,9,15,14.55
1971,9,16,11.56
1971,9,17,9.99
1971,9,18,11.9
1971,9,19,6.11
1971,9,20,5.71
1971,9,21,8.32
1971,9,22,5.76
1971,9,23,8.89
1971,9,24,10.06
1971,9,25,5.53
1971,9,26,4.61
1971,9,27,6.36
1971,9,28,2.81
1971,9,29,3.45
1971,9,30,7.51
1971,10,1,1.25
1971,10,2,0.7
1971,10,3,2.97
1971,10,4,4.41
1971,10,5,5.47
1971,10,6,7.15
1971,10,7,7.62
1971,10,8,7.33
1971,10,9,7.34
1971,10,10,6.67
1971,10,11,5.29
1971,10,12,5.31
1971,10,13,6.79
1971,10,14,4.57
1971,10,15,5.76
1971,10,16,-0.05
1971,10,17,1.88
1971,10,18,-0.48
1971,10,19,-0.79
1971,10,20,2.37
1971,10,21,1.73
1971,10,22,0.95
1971,10,23,1.34
1971,10,24,1.16
1971,10,25,-1.63
1971,10,26,-1.61
1971,10,27,5.55
1971,10,28,-0.61
1971,10,29,-6.47
1971,10,30,-6.54
1971,10,31,0.89
1971,11,1,-2.9
1971,11,2,-2.09
1971,11,3,-1.77
1971,11,4,-0.3
1971,11,5,2.26
