1971,1,1,14.01
1971,1,2,12.06
1971,1,3,8.94
1971,1,4,8.42
1971,1,5,9.22
1971,1,6,10.5
1971,1,7,11.31
1971,1,8,10.84
1971,1,9,13.15
1971,1,10,9.96
1971,1,11,10.71
1971,1,12,10.86
1971,1,13,12.27
1971,1,14,13.68
1971,1,15,11.71
1971,1,16,15.85
1971,1,17,21.38
1971,1,18,20.62
1971,1,19,19.81
1971,1,20,17.37
1971,1,21,15.1
1971,1,22,14.52
1971,1,23,13.96
1971,1,24,16.07
1971,1,25,15.08
1971,1,26,18.31
1971,1,27,21.79
1971,1,28,19.86
1971,1,29,22.04
1971,1,30,21.37
1971,1,31,16.56
1971,2,1,18.07
1971,2,2,14.86
1971,2,3,14.69
1971,2,4,16.35
1971,2,5,16.45
1971,2,6,14.79
1971,2,7,17.7
1971,2,8,16.64
1971,2,9,19.55
1971,2,10,22.12
1971,2,11,23.75
1971,2,12,26.32
1971,2,13,26.08
1971,2,14,23.95
1971,2,15,20.17
1971,2,16,15.53
1971,2,17,14.0
1971,2,18,15.46
1971,2,19,13.34
1971,2,20,14.48
1971,2,21,17.09
1971,2,22,15.06
1971,2,23,15.1
1971,2,24,18.31
1971,2,25,15.16
1971,2,26,13.41
1971,2,27,12.77
1971,2,28,12.56
1971,3,1,13.13
1971,3,2,14.18
1971,3,3,18.18
1971,3,4,16.31
1971,3,5,15.4
1971,3,6,19.73
1971,3,7,20.47
1971,3,8,20.28
1971,3,9,16.14
1971,3,10,17.04
1971,3,11,20.1
1971,3,12,17.6
1971,3,13,14.41
1971,3,14,16.21
1971,3,15,20.05
1971,3,16,20.53
1971,3,17,20.29
1971,3,18,21.6
1971,3,19,23.03
1971,3,20,24.67
1971,3,21,24.42
1971,3,22,25.11
1971,3,23,22.0
1971,3,24,21.65
1971,3,25,21.4
1971,3,26,16.36
1971,3,27,21.01
1971,3,28,24.74
1971,3,29,28.01
1971,3,30,25.12
1971,3,31,20.59
1971,4,1,25.37
1971,4,2,25.72
1971,4,3,26.6
1971,4,4,30.35
1971,4,5,27.94
1971,4,6,19.59
1971,4,7,17.99
1971,4,8,21.12
1971,4,9,23.01
1971,4,10,21.38
1971,4,11,22.94
1971,4,12,27.26
1971,4,13,22.17
1971,4,14,17.25
1971,4,15,20.54
1971,4,16,21.04
1971,4,17,15.66
1971,4,18,18.35
1971,4,19,18.29
1971,4,20,15.95
1971,4,21,16.06
1971,4,22,18.12
1971,4,23,20.18
1971,4,24,17.47
1971,4,25,15.85
1971,4,26,16.73
1971,4,27,22.19
1971,4,28,19.31
1971,4,29,23.46
1971,4,30,24.13
1971,5,1,17.64
1971,5,2,16.44
1971,5,3,19.59
1971,5,4,17.63
1971,5,5,21.2
1971,5,6,17.89
1971,5,7,18.24
1971,5,8,21.42
1971,5,9,25.03
1971,5,10,26.82
1971,5,11,27.92
1971,5,12,29.25
1971,5,13,26.71
1971,5,14,27.68
1971,5,15,29.03
1971,5,16,26.61
1971,5,17,26.57
1971,5,18,27.25
1971,5,19,27.13
1971,5,20,24.07
1971,5,21,21.06
1971,5,22,23.24
1971,5,23,28.92
1971,5,24,31.32
1971,5,25,29.4
1971,5,26,25.1
1971,5,27,16.37
1971,5,28,19.64
1971,5,29,20.78
1971,5,30,17.98
1971,5,31,19.19
1971,6,1,20.2
1971,6,2,20.83
1971,6,3,22.46
1971,6,4,26.14
1971,6,5,29.12
1971,6,6,25.48
1971,6,7,28.0
1971,6,8,25.48
1971,6,9,25.1
1971,6,10,24.32
1971,6,11,28.95
1971,6,12,28.82
1971,6,13,31.81
1971,6,14,33.86
1971,6,15,37.67
1971,6,16,37.09
1971,6,17,39.11
1971,6,18,36.14
1971,6,19,34.65
1971,6,20,35.22
1971,6,21,37.26
1971,6,22,35.04
1971,6,23,34.52
1971,6,24,33.43
1971,6,25,33.76
1971,6,26,31.85
1971,6,27,28.72
1971,6,28,29.14
1971,6,29,29.74
1971,6,30,32.1
1971,7,1,32.34
1971,7,2,30.09
1971,7,3,27.73
1971,7,4,32.43
1971,7,5,33.09
1971,7,6,30.98
1971,7,7,31.74
1971,7,8,33.39
1971,7,9,33.41
1971,7,10,33.4
1971,7,11,33.9
1971,7,12,36.89
1971,7,13,39.21
1971,7,14,39.29
1971,7,15,37.2
1971,7,16,33.74
1971,7,17,35.84
1971,7,18,35.21
1971,7,19,38.74
1971,7,20,39.11
1971,7,21,39.8
1971,7,22,39.26
1971,7,23,39.03
1971,7,24,33.08
1971,7,25,30.08
1971,7,26,34.96
1971,7,27,37.92
1971,7,28,36.37
1971,7,29,34.89
1971,7,30,34.74
1971,7,31,38.35
1971,8,1,40.83
1971,8,2,40.17
1971,8,3,36.54
1971,8,4,34.99
1971,8,5,37.49
1971,8,6,37.67
1971,8,7,38.18
1971,8,8,38.74
1971,8,9,40.41
1971,8,10,40.31
1971,8,11,35.33
1971,8,12,32.68
1971,8,13,31.88
1971,8,14,32.03
1971,8,15,34.64
1971,8,16,37.38
1971,8,17,37.87
1971,8,18,34.84
1971,8,19,28.89
1971,8,20,31.94
1971,8,21,32.93
1971,8,22,33.24
1971,8,23,34.53
1971,8,24,30.97
1971,8,25,32.3
1971,8,26,34.07
1971,8,27,33.92
1971,8,28,33.66
1971,8,29,31.84
1971,8,30,29.7
1971,8,31,29.36
1971,9,1,31.52
1971,9,2,30.71
1971,9,3,32.06
1971,9,4,33.66
1971,9,5,32.3
1971,9,6,30.33
1971,9,7,33.81
1971,9,8,36.67
1971,9,9,37.56
1971,9,10,37.64
1971,9,11,36.82
1971,9,12,40.76
1971,9,13,42.05
1971,9,14,42.29
1971,9,15,41.82
1971,9,16,39.5
1971,9,17,28.2
1971,9,18,29.58
1971,9,19,33.29
1971,9,20,31.1
1971,9,21,24.9
1971,9,22,30.63
1971,9,23,30.32
1971,9,24,25.34
1971,9,25,22.59
1971,9,26,22.69
1971,9,27,22.76
1971,9,28,23.87
1971,9,29,23.91
1971,9,30,21.24
1971,10,1,23.14
1971,10,2,26.82
1971,10,3,30.6
1971,10,4,32.42
1971,10,5,34.55
1971,10,6,35.51
1971,10,7,35.91
1971,10,8,35.68
1971,10,9,35.66
1971,10,10,34.58
1971,10,11,35.51
1971,10,12,35.69
1971,10,13,35.22
1971,10,14,24.79
1971,10,15,17.81
1971,10,16,14.27
1971,10,17,15.75
1971,10,18,19.25
1971,10,19,21.26
1971,10,20,22.38
1971,10,21,24.31
1971,10,22,23.59
1971,10,23,17.96
1971,10,24,16.67
1971,10,25,21.31
1971,10,26,21.33
1971,10,27,18.51
1971,10,28,16.06
1971,10,29,15.46
1971,10,30,18.43
1971,10,31,17.91
1971,11,1,21.26
1971,11,2,22.51
1971,11,3,26.74
1971,11,4,27.12
1971,11,5,26.38
1971,11,6,25.22
1971,11,7,22.84
1971,11,8,16.46
1971,11,9,21.6
1971,11,10,19.06
1971,11,11,15.28
1971,11,12,14.43
1971,11,13,13.95
1971,11,14,14.06
1971,11,15,14.13
1971,11,16,14.7
1971,11,17,16.26
1971,11,18,16.11
1971,11,19,16.53
1971,11,20,19.83
1971,11,21,16.54
1971,11,22,16.94
1971,11,23,16.88
1971,11,24,18.56
1971,11,25,16.48
1971,11,26,17.24
1971,11,27,18.05
1971,11,28,17.78
1971,11,29,16.16
1971,11,30,13.79
1971,12,1,17.32
1971,12,2,14.05
1971,12,3,8.9
1971,12,4,11.87
1971,12,5,13.42
1971,12,6,14.41
1971,12,7,12.44
1971,12,8,12.74
1971,12,9,13.98
1971,12,10,11.95
1971,12,11,10.57
1971,12,12,9.85
1971,12,13,9.97
1971,12,14,11.88
1971,12,15,10.91
1971,12,16,11.75
1971,12,17,16.37
1971,12,18,14.11
1971,12,19,14.62
1971,12,20,14.44
1971,12,21,13.18
